JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2457574.3	7.7			Vis.	PIJ		74	79	4324EBA				Z				RX BOO	MCSE	STD				
2457574.3	8.6			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457574.45	7.8			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457575.33333	7.7			Vis.	PTFA		68	82	10939BP				Z				RX BOO	AAVSO	STD				
2457575.4813	7.8			Vis.	SDAB	B	74	82	11713MU				Z				RX BOO		STD				
2457575.680	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457576.4764	8.2			Vis.	DXAA		74	82	X16150LX	P7X50 THIN CIRRUS			Z				RX BOO	AASABADELL	STD				
2457577.5	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457578.33403	7.7			Vis.	MJOE		82	74	13520OB				Z				RX BOO		STD				
2457578.649	8.0			Vis.	HKB		7.4	8.2	X16293BD				Z				RX BOO	AAVSO	STD				
2457578.65	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457578.7	7.9			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457579.37	7.90			Vis.	CJE		NA		NA				Z				RX BOO	AFOEV	STD				
2457579.69	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457580.3	7.5			Vis.	PIJ		74		4324EBA				Z				RX BOO	MCSE	STD				
2457581.457	8.1			Vis.	HUR		F+1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457582.655	8.0			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457585.4118	8.1			Vis.	DXAA	B	74	82	X16150LX	P7X50 MOON 11-DAYS			Z				RX BOO	AASABADELL	STD				
2457586.625	8.0			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457587.597	7.4			Vis.	SEDB	B	68	74	X16238VA				Z				RX BOO	AAVSO	STD				
2457587.64097	8.0			Vis.	DMPA	B	82	76	X16317XB				Z				RX BOO	AAVSO	STD				
2457588.7	8.1			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457589.4	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457591.3	8.6			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457592.425	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457592.6	8.3			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457593.5	7.8			Vis.	NJO		76	85	AKV				Z				RX BOO	BAV	STD				
2457593.607	8.1			Vis.	RMAF		82	79	14633AGM				Z				RX BOO	AAVSO	STD				
2457594.35903	7.9			Vis.	CPE		76	82	13224BIQ				Z				RX BOO	AAVSO	STD				
2457594.3931	8.2			Vis.	DXAA		74	82	X16150LX	P7X50			Z				RX BOO	AASABADELL	STD				
2457594.64	7.9			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457595.645	8.0			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457595.64931	7.8			Vis.	CWP		8.2	7.4	X16254HX				Z				RX BOO	AAVSO	STD				
2457596.5569	7.904	0.029		V	SHS		ensemble	000-BBV-334	X15343BJX		1	1.327	Z		7.542		RX Boo	AAVSO	STD				
2457596.59583	8.0			Vis.	ONJ		79	82NW	13120BCG				Z				RX BOO		STD				
2457596.62	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457596.72917	8.0			Vis.	BBA		7.7	8.2	13494BUO				Z				RX BOO	AAVSO	STD				
2457598.35278	7.8			Vis.	CPE		76	82	13224BIQ				Z				RX BOO	AAVSO	STD				
2457598.4	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457600.37500	7.6			Vis.	PTFA		74	82	10939BP				Z				RX BOO	AAVSO	STD				
2457600.663	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457601.41458	8.0			Vis.	CQP		62	93	14679BMO				Z				RX BOO	AAVSO	STD				
2457601.66	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457602.4	8.1			Vis.	GZN		76	83	13186ARV				Z				RX BOO	AAVSO	STD				
2457602.652	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457603.36	8.2			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457603.36319	7.8			Vis.	CPE		76	82	13224BIQ				Z				RX BOO	AAVSO	STD				
2457603.3924	8.14			Vis.	DXAA		74	82	X16150LX	P7X50			Z				RX BOO	AASABADELL	STD				
2457603.625	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457604.3	7.9			Vis.	PIJ		76	79	4324EBA				Z				RX BOO	MCSE	STD				
2457604.3	8.6			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457604.394	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457604.4	8.3			Vis.	TPS		000		999999				Z				RX BOO	MCSE	STD				
2457604.625	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457605.406	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457605.75069	8.0			Vis.	CWP		8.2	7.4	X16254HX				Z				RX BOO	AAVSO	STD				
2457606.402	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457606.630	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457607.6	8.4			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457607.64	8.2			Vis.	TRE		88	78	X16048IF				Z				RX BOO	AAVSO	STD				
2457608.35	8.1			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457608.413	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457608.5	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457608.5375	8.092	0.001		V	SHS		ensemble	000-BBV-334	X15343BJX		1	1.400	Z		7.572		RX Boo	AAVSO	STD				
2457609.432	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457610.41	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457610.66	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457611.630	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457611.77153	7.8			Vis.	SJME		76	79	14508ZM				Z				RX BOO	AAVSO	STD				
2457612.3722	8.30			Vis.	DXAA		82	86	X16150LX	P7X50 MOON 9-DAYS			Z				RX BOO	AASABADELL	STD				
2457612.4	8.0			Vis.	GZN		76	83	13186ARV				Z				RX BOO	AAVSO	STD				
2457614.34	8.3			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457614.63	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457615.317	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457615.60069	7.4			Vis.	LKR		74	83	X15343AAR				Z				RX BOO	AAVSO	STD				
2457620.555	8.3			Vis.	RMAF	U	83	82	14633AGM				Z				RX BOO	AAVSO	STD				
2457621.573	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457622.4	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457622.585	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457623.33	8.4			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457623.3653	8.35			Vis.	DXAA		74	86	X16150LX	P7X50			Z				RX BOO	AASABADELL	STD				
2457623.59	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457623.6	8.5			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457623.6	8.3			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457623.6167	7.9			Vis.	BTY		7.4	8.2	10240DPH	15x80 Binoculars			Z				RX BOO	AAVSO	STD				
2457624.37153	7.8			Vis.	GSE	B	7.6	8.2	X16418FN				Z				RX BOO	AAVSO	STD				
2457624.54306	8.6			Vis.	ONJ		86	82NW	13120BCG				Z				RX BOO		STD				
2457624.5833	7.9			Vis.	BTY		7.4	8.2	10240DPH	15x80 Binoculars			Z				RX BOO	AAVSO	STD				
2457625.59	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457626.579	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457627.29514	8.3			Vis.	MJOE		82	83	13520OB				Z				RX BOO		STD				
2457628.4	8.4			Vis.	TPS		000		999999				Z				RX BOO	MCSE	STD				
2457629.6135	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457630.3681	8.5			Vis.	BVE		74	92	070813				Z				RX BOO	KNVWS	STD				
2457630.548	8.3			Vis.	RMAF		83	82	14633AGM				Z				RX BOO	AAVSO	STD				
2457630.62708	8.1			Vis.	CWP		8.2	7.9	X16254HX				Z				RX BOO	AAVSO	STD				
2457630.65347	7.5			Vis.	RGJA		7.4	7.9	X16371F				Z				RX BOO	AAVSO	STD				
2457631.4	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457632.3632	8.49			Vis.	DXAA		82	86	X16150LX	R-60MM F/12.5 SLIGHT HAZE			Z				RX BOO	AASABADELL	STD				
2457632.629	8.1			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457633.31	8.3			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457633.585	8.15			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457634.612	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457635.57070	8.150	.0030		V	GSEB		93	111	12018yq		0	1.471	Z	9.306	11.114		RX BOO		STD				
2457635.615	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457636.5347	8.229	0.019		V	SHS		ensemble	000-BBV-334	X15343BJX		1	2.210	Z		7.552		RX Boo	AAVSO	STD				
2457636.6	8.7			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457636.615	8.2			Vis.	TRE		83	74	X16048IF				Z				RX BOO	AAVSO	STD				
2457639.3	8.8			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457639.30	8.4			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457639.316	7.8			Vis.	SRBR		NA		NA				Z				RX BOO	AAVSO	STD				
2457640.4	8.1			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457641.65833	7.9			Vis.	RGJA	BU	7.9	8.3	X16371F				Z				RX BOO	AAVSO	STD				
2457643.3181	8.46			Vis.	DXAA	B	82	86	X16150LX	R-60MM F/12.5 MOON 11-DAYS/SLIGHT HAZE			Z				RX BOO	AASABADELL	STD				
2457643.62639	8.1			Vis.	BBA	B	7.9	8.2	13494BUO				Z				RX BOO	AAVSO	STD				
2457645.300	8.2			Vis.	SUS		NA		NA				Z				RX BOO	BAV	STD				
2457646.299	7.7			Vis.	SRBR		NA		NA				Z				RX BOO	AAVSO	STD				
2457650.6	8.7			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457653.3069	8.50			Vis.	DXAA		82	86	X16150LX	P7X50			Z				RX BOO	AASABADELL	STD				
2457654.589	8.0			Vis.	TRE		74	83	X16048IF				Z				RX BOO	AAVSO	STD				
2457655.3	8.1			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457655.301	7.9			Vis.	SRBR		NA		NA				Z				RX BOO	AAVSO	STD				
2457656.27	8.0			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457656.6	8.1			Vis.	LZT	BU	NA		NA				Z				RX BOO	AAVSO	STD				
2457657.35139	8.3			Vis.	ONJ		82NW	86	13120BCG				Z				RX BOO		STD				
2457658.59097	8.0			Vis.	RGJA		7.4	8.3	X16371F				Z				RX BOO	AAVSO	STD				
2457659.300	7.9			Vis.	SUS		NA		NA				Z				RX BOO	BAV	STD				
2457660.53681	8.3			Vis.	BBA	B	8.2	8.3	13494BUO				Z				RX BOO	AAVSO	STD				
2457662.3007	8.61			Vis.	DXAA		82	86	X16150LX	P7X50			Z				RX BOO	AASABADELL	STD				
2457663.58542	7.9			Vis.	RGJA		7.4	8.3	X16371F				Z				RX BOO	AAVSO	STD				
2457667.4833	8.287	0.012		V	SHS		ensemble	000-BBV-334	X15343BJX		1	3.112	Z		7.559		RX Boo	AAVSO	STD				
2457667.5	8.3			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457669.3021	8.56			Vis.	DXAA		82	86	X16150LX	R-60MM F/12.5/CLEAR/MOON 7-DAYS			Z				RX BOO	AASABADELL	STD				
2457678.242	9.2			Vis.	SRBR		NA		NA				Z				RX BOO	AAVSO	STD				
2457683.2674	8.46			Vis.	DXAA	L	82	86	X16150LX	R-60MM F/12.5/LOW IN THE SKY			Z				RX BOO	AASABADELL	STD				
2457683.55972	8.1			Vis.	RGJA		7.4	8.3	X16371F				Z				RX BOO	AAVSO	STD				
2457684.3	8.6			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457703.0	8.4			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457711.7188	8.47			Vis.	DXAA	B	82	86	X16150LX	R-60MM F/12.5/SLIGHT HAZE/DEW/MOON 19-DAYS			Z				RX BOO	AASABADELL	STD				
2457714.0	8.4			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457715.94167	8.4			Vis.	ONJ		82NW	86	13120BCG				Z				RX BOO		STD				
2457721.0	8.4			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457722.7333	8.54			Vis.	DXAA		82	86	X16150LX	R-60MM F/12.5/CLEAR			Z				RX BOO	AASABADELL	STD				
2457724.91250	8.0			Vis.	ONJ		79	83	13120BCG				Z				RX BOO		STD				
2457732.68056	8.2			Vis.	KHL		82	83	X15865BLS				Z				RX BOO	AAVSO	STD				
2457734.00694	7.8			Vis.	CWP		8.2	7.4	X16254HX				Z				RX BOO	AAVSO	STD				
2457743.93125	8.2			Vis.	ONJ		82NW	79	13120BCG				Z				RX BOO		STD				
2457749.9	8.4			Vis.	LZT	BW	NA		NA				Z				RX BOO	AAVSO	STD				
2457751.9	8.4			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457755.70833	8.2			Vis.	KHL		74	82	X15865BLS				Z				RX BOO	AAVSO	STD				
2457758.85972	8.6			Vis.	ONJ		86	83	13120BCG				Z				RX BOO		STD				
2457761.91597	7.8			Vis.	CWP		8.2	7.4	X16254HX				Z				RX BOO	AAVSO	STD				
2457764.6736	8.60			Vis.	DXAA	B	82	86	X16150LX	P7X50/CLEAR/MOON 13-DAYS			Z				RX BOO	AASABADELL	STD				
2457778.6875	8.67			Vis.	DXAA		86	93	X16150LX	P7X50/CLEAR			Z				RX BOO	AASABADELL	STD				
2457783.8	8.6			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457783.9	8.4			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457784.5	8.3			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457784.88472	8.8			Vis.	ONJ		86	90	13120BCG				Z				RX BOO		STD				
2457788.74861	8.1			Vis.	TDB		79	74	10971JL				Z				RX BOO	RASC	STD				
2457790.5382	8.71			Vis.	DXAA		86	93	X16150LX	R-60MM F/12.5/CLEAR/WIND/MOON 9-DAYS			Z				RX BOO	AASABADELL	STD				
2457790.86389	8.9			Vis.	ONJ		86	90	13120BCG				Z				RX BOO		STD				
2457802.8	8.6			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457804.88611	8.9			Vis.	ONJ		86	90	13120BCG				Z				RX BOO		STD				
2457806.5208	8.62			Vis.	DXAA		86	93	X16150LX	R-60MM F/12.5/SLIGHT HAZE/DEW			Z				RX BOO	AASABADELL	STD				
2457811.9	8.7			Vis.	LZT	BU	NA		NA				Z				RX BOO	AAVSO	STD				
2457815.5556	8.74			Vis.	DXAA		86	93	X16150LX	R-60MM F/12.5/CLEAR			Z				RX BOO	AASABADELL	STD				
2457815.9	8.9			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457817.65694	8.4			Vis.	TDB		83	85	10971JL				Z				RX BOO	RASC	STD				
2457829.4444	8.66			Vis.	DXAA	B	86	93	X16150LX	R-60MM F/12.5/CLEAR/MOON 18-DAYS			Z				RX BOO	AASABADELL	STD				
2457830.444	8.30			Vis.	BMAI	U	83	83	X16892FI				Z				RX BOO	AAVSO	STD				
2457831.7	8.5			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457833.69375	8.8			Vis.	ONJ		86	90	13120BCG				Z				RX BOO		STD				
2457836.4389	8.71			Vis.	DXAA		86	93	X16150LX	R-60MM F/12.5/SLIGHT CIRRUS			Z				RX BOO	AASABADELL	STD				
2457837.75694	8.2			Vis.	CWP		8.2	9.3	X16254HX				Z				RX BOO	AAVSO	STD				
2457840.3491	8.5			Vis.	DAT		8.0	8.6	1089EVN				Z				RX BOO	AAVSO	STD				
2457841.391	8.30			Vis.	BMAI		83	83	X1689FI				Z				RX BOO	AAVSO	STD				
2457841.68750	8.3			Vis.	TDB		74	85	10971JL				Z				RX BOO	RASC	STD				
2457844.9	8.4			Vis.	LZT	BU	NA		NA				Z				RX BOO	AAVSO	STD				
2457845.34097	8.2			Vis.	LMT	B	76	82	14735AOP				Z				RX BOO		STD				
2457845.4792	8.73			Vis.	DXAA		86	93	X16150LX	R-60MM F/12.5/CLEAR/WIND			Z				RX BOO	AASABADELL	STD				
2457845.76042	8.2			Vis.	TDB		79	85	10971JL				Z				RX BOO	RASC	STD				
2457847.5	8.3			Vis.	GZN		82	90	13186ARV				Z				RX BOO	AAVSO	STD				
2457847.685	8.5			Vis.	WKM	B	90	82E	X17955DX	" 3.2"" Refractor at 23.5X"			Z				RX BOO	AAVSO	STD				
2457850.9	8.5			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457852.4063	8.0			Vis.	SDAB	B	74	82	11713MU				Z				RX BOO		STD				
2457855.4486	7.9			Vis.	CALC	B	79	82	X18423ATH	LUNA			Z				RX BOO	AAVSO	STD				
2457857.3833	8.64			Vis.	DXAA	B	82	93	X16150LX	P7X50/CLEAR/MOON 17-DAYS			Z				RX BOO	AASABADELL	STD				
2457858.59444	8.2			Vis.	ONJ		82NW	79	13120BCG				Z				RX BOO		STD				
2457859.5	8.1			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457860.4	8.0			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457860.46678	8.057	0.034		TG	KCSB		ENSEMBLE	90_3	X23084AGQ		0		Z		9.021		RX BOO	MCSE	STD				
2457861.42431	8.0			Vis.	DPHA		76	82	x18254ajk				Z				RX BOO	AAVSO	STD				
2457861.4479	8.64			Vis.	DXAA		86	93	X16150LX	P7X50/CLEAR			Z				RX BOO	AASABADELL	STD				
2457861.55903	8.4			Vis.	PRUA		8.3	8.5	X18277OM				Z				RX BOO	AAVSO	STD				
2457863.5	8.1			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457863.65278	7.8			Vis.	CWP		7.4	8.2	X16254HX				Z				RX BOO	AAVSO	STD				
2457864.44	8.10			Vis.	CJE		NA		NA				Z				RX BOO	AFOEV	STD				
2457864.7319	8.4			Vis.	CMP		83	85	X18506AFQ	10X50 BINO			Z				RX BOO	AAVSO	STD				
2457866.3500	8.4			Vis.	HGUA		83		18546JS				Z				RX BOO	SAAF	STD				
2457866.7	8.4			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457867.3	8.8			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457867.5	8.0			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457867.57014	8.2			Vis.	PRUA		8.3	8.5	X18277OM				Z				RX Boo	AAVSO	STD				
2457868.5611	8.054	0.009		V	SHS		ensemble	000-BBV-334	X15343BJX		1	1.317	Z		7.580		RX Boo	AAVSO	STD				
2457869.4	7.9			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457870.6521	8.3			Vis.	CMP		83	0	X18506AFQ	B10X50			Z				RX BOO	AAVSO	STD				
2457871.5	8.0			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457871.7	8.2			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457872.40764	7.9			Vis.	MJOE	BU	76	82	13520OB				Z				RX BOO		STD				
2457872.44444	8.3			Vis.	RJG		82	83	4949fqe				Z				RX BOO	AAVSO	STD				
2457872.44792	8.2			Vis.	CAI		79	82	4949fqe				Z				RX BOO	AAVSO	STD				
2457872.6	8.7			Vis.	BRJ		83	90	X18525AHW				Z				RX Boo	AAVSO	STD				
2457873.43750	8.1			Vis.	DPHA		79	82	x18254ajk				Z				RX BOO	AAVSO	STD				
2457875.35903	7.9			Vis.	LMT	BW	76	82	14735AOP				Z				RX BOO		STD				
2457875.3903	8.67			Vis.	DXAA		86	93	X16150LX	P7X50/CLEAR/MOON 5-DAYS			Z				RX BOO	AASABADELL	STD				
2457876.4	8.1			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457878.65972	7.6			Vis.	RMW		7.4	8.3	X16221HA				Z				RX BOO	AAVSO	STD				
2457880.4	8.1			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457881.3917	8.0			Vis.	CALC		79	82	X18423ATH				Z				RX BOO	AAVSO	STD				
2457881.401	8.3			Vis.	HUR		F-1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457887.39375	8.0			Vis.	LMT	B	76	82	14735AOP				Z				RX BOO		STD				
2457887.39514	8.0			Vis.	MJOE	B	76	82	13520OB				Z				RX BOO		STD				
2457887.6	8.1			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457888.397	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457888.562	8.0			Vis.	RMAF		79	82	X17067TE				Z				RX BOO	AAVSO	STD				
2457889.3	8.6			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457889.53163	7.922	0.043		TG	KCSB		ENSEMBLE	105_1	X23167AH		0		Z		10.585		RX BOO	MCSE	STD				
2457889.60972	8.1			Vis.	ONJ		79	82NW	13120BCG				Z				RX BOO		STD				
2457889.66528	7.6			Vis.	CWP		7.4	7.6	X16254HX				Z				RX BOO	AAVSO	STD				
2457890.37153	8.2			Vis.	SSIM		62	93	X18023CG				Z				RX BOO	AAVSO	STD				
2457890.57111	7.834	0.037		TG	KCSB		ENSEMBLE	101	X23168MN		0		Z		10.206		RX BOO	MCSE	STD				
2457892.4153	8.56			Vis.	DXAA		82	86	X16150LX	P7X50/CLEAR			Z				RX BOO	AASABADELL	STD				
2457892.6	8.2			Vis.	BRJ		79	82	X18525AHW				Z				RX BOO	AAVSO	STD				
2457893.434	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457893.45	8.3			Vis.	PGRA		NA		NA				Z				RX BOO	AAVSO	STD				
2457893.59931	8.3			Vis.	PRUA		8.3	8.5	X18277OM				Z				RX BOO	AAVSO	STD				
2457895.4	7.8			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457895.447	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457896.4	8.2			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457897.41	8.1			Vis.	HUR		F+1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457897.61458	8.0			Vis.	TDB		79	85	10971JL				Z				RX BOO	RASC	STD				
2457898.453	8.1			Vis.	HUR		F+1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457899.38	7.90			Vis.	CJE		NA		NA				Z				RX BOO	AFOEV	STD				
2457899.4250	7.7			Vis.	SDAB	B	74	82	11713MU				Z				RX BOO		STD				
2457899.4493	8.0			Vis.	HGUA		"74,82"		18546JS				Z				RX BOO	SAAF	STD				
2457900.426	8.1			Vis.	HUR		F+1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457900.45069	8.0			Vis.	DPHA		76	82	x18254ajk				Z				RX BOO	AAVSO	STD				
2457900.4514	8.35			Vis.	DXAA		74	86	X16150LX	P7X50/CLEAR			Z				RX BOO	AASABADELL	STD				
2457900.5	8.0			Vis.	TPS		000		999999				Z				RX BOO	MCSE	STD				
2457900.5764	8.1			Vis.	WDJC		81	83	X18779BBJ				Z				RX BOO	AAVSO	STD				
2457900.68056	8.0			Vis.	CWP		7.4	8.2	X16254HX				Z				RX BOO	AAVSO	STD				
2457901.36597	7.9			Vis.	LMT	B	74	82	14735AOP				Z				RX BOO		STD				
2457901.436	8.1			Vis.	HUR		F+1		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457901.6	8.0			Vis.	HAB		NA		NA				Z				RX BOO	AAVSO	STD				
2457901.7458	8.3			Vis.	DDAA		82	83	X18930GQ				Z				RX BOO	AAVSO	STD				
2457902.34028	7.7			Vis.	SSIM	B	62	93	X18023CG				Z				RX BOO	AAVSO	STD				
2457902.7	8.1			Vis.	LZT	B	NA		NA				Z				RX BOO	AAVSO	STD				
2457903.3	8.7			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457904.4	8.0			Vis.	GZN		74	82	13186ARV				Z				RX BOO	AAVSO	STD				
2457904.453	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457905.34792	7.7			Vis.	MJOE	B	74	79	13520OB				Z				RX BOO		STD				
2457905.4	7.8			Vis.	VED		NA		NA				Z				RX BOO	AFOEV	STD				
2457905.442	8.2			Vis.	HUR		V=F		219.02	0			Z				RX BOO	BAA-VSS	STD				
2457905.60069	7.7			Vis.	TDB		74	83	10971JL				Z				RX BOO	RASC	STD				
2457906.428	8.2			Vis.	HUR		V=F		MDT720812	0			Z				RX BOO	BAA-VSS	STD				
2457908.566	8.2			Vis.	RMAF		82	83	X17067TE				Z				RX BOO	AAVSO	STD				
2457911.3792	8.35			Vis.	DXAA	B	74	86	X16150LX	P7X50/CLEAR/MOON 12-DAYS			Z				RX BOO	AASABADELL	STD				
2457911.83125	8.0			Vis.	BBA	B	7.9	8.2	13494BUO				Z				RX BOO	AAVSO	STD				
2457913.3	8.6			Vis.	HCS		000		999999				Z				RX BOO	MCSE	STD				
2457914.5923	7.8			Vis.	WDJC	B	79	77	X18779BBJ				Z				RX BOO	AAVSO	STD				
2457916.429	8.2			Vis.	HUR		V=F		MDT720812	0			Z				RX BOO	BAA-VSS	STD				
2457916.64583	8.1			Vis.	TDB		83	79	10971JL				Z				RX BOO	RASC	STD				
2457916.6757	7.4			Vis.	HKB		7.4	8.2	X16293BD				Z				RX BOO	AAVSO	STD				
